Category,Review
chinese,"This review is for their Covid period delivery.

I ordered from their website a number of flash frozen dumplings, buns, and noodles which all tasted pretty..."
chinese,This restaurant is such a pleasant surprise.  I rarely take the time to write reviews but I've been to this place twice now and have been very impressed...
chinese,"Really good authentic Shanghaiese food. So far, tried both of their delivery food and frozen food, and enjoy the items we ordered. New York has a lot of..."
chinese,It's Saturday night and you can't decide between Chinese or Latin American cuisine. No need to choose when you can have both at Caridad China! I have...
chinese,I was much happier with Caridad this time around. I'd ordered from them twice before in September and November and was not impressed. I tried their chicken...
chinese,"This place used to be good but has gone down hill so much it's barely edible. Egg roll filling was some sort of red substance the texture of car food, one..."
chinese,Here's my tip of the day - DON'T order from Seamless or UberEats. Their prices are almost 100% inflated. Order directly from MenuSifu...
chinese,I absolutely love Mr. Bun.  Their menu seems to be missing some of the items that are pictured on Yelp.  I don't know if you can order them if you're there...
chinese,Placed a delivery order for house stir-fry udon on yelp in partnership with grubhub around 7:30pm since I was at work late and was surprised the delivery...
chinese,We ordered a lot of food as we were a party of 8 and wanted the full experience.  The dumplings and dim sum here were comparable to those you get at some of...
chinese,The interior was nice and quite upscale so I thought it would be decent Chinese food. However what we ordered was just not really up to expectation...
chinese,"Random stop at lunch during our exploration of NYC.  Looked like a hole in the wall, normally a good sign, and once we entered it opened up into a really..."
chinese,"Prior to the pandemic, La Mian Lounge use to do hand pulled noodles... but on the plus side, they've changed their menu and it's geared towards Chinese BBQ..."
chinese,"Loving the more authentic Chinese spots popping up in Astoria and La Mian is up there! Only have been able to get delivery so far with COVID, but food is..."
chinese,I can't believe how good the pork chop over rice was ... I ask them to surprise me with another dish and surprised I was ... a cold grilled beef salad who...
chinese,"I ordered take out from this place since I got so hungry from Korean Mukbang. The food was nicely packaged, and arrived very fast. We ordered jja jang myun..."
chinese,Been here once last year and had the spicy jjm. Came here again last Thur night for jja jang myun takeout cause I've been craving these noodles. There's a...
chinese,"Came on a Sunday afternoon, ktown was so packed and lines were forming everywhere for outside dining. Surprisingly, we spotted a few people about to leave..."
chinese,"Got the xiaolong bao which was 8 for $6, pretty good deal. The filling was flavored well and not too salty- great if you are the type that likes things on..."
chinese,"I should've trusted the Yelp reviews:( 
Many restaurants down after Covid-19 but this one still opens. Thus I decided to give it a shot despite of the 3..."
chinese,"Not very tasty - just one of the many subpar Shanghainese restaurants that have sprouted up to take advantage of the newfound craze for XLB.

We started..."
chinese,"OK, so I was working remote today, since I was in the mood for food, us Chinese just call it food, and they're just down the block from me, I decided to..."
chinese,"Very easy pickup and nice staff. 

Chicken lo mein, beef and broccoli, and Chinese broccoli were very good. Perfect for an American Chinese craving. 

The..."
chinese,"If you're looking for solid Chinese takeout in the neighborhood, this is the place! Golden Forest has saved me from many a hangover over the years. The..."
chinese,Better than average Chinese takeout! The portions are huge and prices are really reasonable. I had the chicken lo Meir and everyone in the group agreed that...
chinese,"geez this place is great. i've tried most of the chinese restaurants in the area, and this one is my favorite.  i first went in after passing by a dozen..."
chinese,"Meh, I've had better.  I see Yelp reviews they are either 1/2 stars or 5 stars.  So today I went to try.  I can see why people say the food is..."
chinese,I am updating my rating on yelp mostly because I miss Thy's so much that it has been closed for 4 months. Their noodles are amazing as I said before just...
chinese,"They are back! The prices increased but that's to be expected due to coronavirus and needing to pay rent and make up for loss of business. 

Their dumplings..."
chinese,I loved this place the first time I tried it. Unfortunately today I placed an order that was CONFIRMED and then 40 min later it was cancelled. Now I'm left...
chinese,"Kathy's is a solid dumpling spot that smells like pure farts inside, but serves delicious dumps.  
the takeout and delivery are both hot, fast, and..."
chinese,"Kathy is the name of my MIL, so naturally we decided to stop in when craving some soup and dumplings.

Take out was fast, and we drove to a nearby park to..."
chinese,"I really hate to write bad reviews, but this joint was nothing to write home about.  Did I starve afterwards?  No.  Was I craving for more?  No.  For some..."
chinese,"Found this hidden gem in Williamsburg while visiting a friend. I wish I lived closer!!

This review is for takeout during Covid-19. Despite the pandemic,..."
chinese,"I'm hoping word of Lazy's Siu's doesn't get out anytime soon, because this place is great and I selfishly want it to remain a local secret! I noticed the..."
chinese,Yum! Came here hungry after a work out class and was so glad to find it. My best way to describe the food here is if top chef decided to have a take on...
chinese,"This is my favorite Chinese restaurant. It's no cheap generic takeout place. It's authentic and always consistently excellent. The dishes are well-crafted,..."
chinese,Decided to try Lucky Eight after doing extensive research (aka 20 minutes) trying to find a place to grab dinner in Brooklyn's Chinatown neighborhood. Right...
